---------------------------------------------------------------------------------------------------------------------------------------------------------------|
       Sucursal.|            SKU|        Familia|  Prec. con IVA|  Stock en Uni.|    Bulto Prov.|            UxB|            IVA|         EAN-13|         DUM-14|
              1|          40078|             11|    817.9587900|            -20|       0.000000|              1|         21.000|  7790377000958| 17790377000958|
              1|          40079|             11|   1097.9540000|            -19|       1.000000|              1|         21.000|  7790377001030| 17790377001037|
              1|          40080|             11|    477.9500000|              2|       2.000000|             10|         21.000|  7790377011657|              0|
              1|          40081|              8|    103.6957900|            260|      23.000000|             12|         21.000|  7791905023005| 17791905023002|
              1|          40082|              8|    119.2442900|            -20|       0.000000|             12|         21.000|  7791293037721| 27791293037725|
              1|          40083|              8|    119.2442900|            -20|       0.000000|             12|         21.000|  7791293037745| 27791293037745|
              1|          40084|              8|    100.6707900|             -9|       1.000000|             12|         21.000|  7791293037714| 27791293037718|
              1|          40085|              8|    100.6707900|            -20|       0.000000|             12|         21.000|  7791293037738| 27791293037732|
              1|          40086|              8|     81.9762900|            -20|       0.000000|             12|         21.000|  7791293037370| 27791293037374|
              1|          40087|              8|    135.0952900|            -20|       0.000000|             12|         21.000|  7791293037363| 27791293037367|
              1|          40089|              8|     39.9287900|            195|       6.000000|             36|         21.000|  4005900683823| 17319470113937|
              1|          40090|              8|     96.7987900|            722|      31.000000|             24|         21.000|  4005900620576| 17319470113920|
              1|          40091|              8|     96.7987900|             29|       2.000000|             24|         21.000|  4005900683830| 17319470113913|
              1|          40092|              8|    112.1052900|            130|       6.000000|             24|         21.000|  4005900683847| 17319470113906|
              1|          40093|              8|    260.5117900|            -20|       0.000000|              6|         21.000|  4005808319817| 17319470015507|
              1|          40094|              8|    117.2477900|            -20|       0.000000|             12|         21.000|  4005900587848| 17319470111223|
              1|          40095|              8|    130.2552900|            -20|       0.000000|             12|         21.000|  4005900408907| 17319470097350|
              1|          40096|              8|     53.4202900|            -20|       0.000000|             24|         21.000|  7793090925010| 17793090925017|
              1|          40097|              8|     53.4202900|            -20|       0.000000|             24|         21.000|  7793090925041| 17793090925048|
              1|          40098|              8|    169.3382900|            -20|       0.000000|             12|         21.000|  7793090500125| 17793090500122|
              1|          40099|              8|    192.8122900|             15|       4.000000|              8|         21.000|  7793090500439| 17793090500436|
              1|          40100|              8|    192.8122900|            -17|       0.000000|              8|         21.000|  7793090500446| 17793090500443|
              1|          40101|              8|     24.4407900|             63|       1.000000|             72|         21.000|  7790828104792| 57790828104797|
              1|          40102|              8|     24.4407900|            137|       2.000000|             72|         21.000|  7790828104815| 57790828104810|
              1|          40103|              8|     24.4407900|            257|       4.000000|             72|         21.000|  7790828104822| 57790828104827|
              1|          40104|              8|     24.4407900|            107|       2.000000|             72|         21.000|  7790828104839| 57790828104834|
              1|          40105|              8|    100.6707900|            -19|       0.000000|             12|         21.000|  7506306213081| 27506306213085|
              1|          40106|              8|     99.1667600|            -18|       0.000000|             12|         21.000|  7790740500610| 17790740500617|
              1|          40107|              8|     99.1667600|            -19|       0.000000|             12|         21.000|  7790740500627| 17790740500624|
              1|          40108|              8|     99.1667600|            -18|       0.000000|             12|         21.000|  7790740500634| 17790740500631|
              1|          40109|              8|    270.8572900|             30|       3.000000|             18|         21.000|  7794626996672| 17794626996679|
              1|          40111|              8|    129.5292900|            -20|       0.000000|             12|         21.000|  7506306213906| 27506306213900|
              1|          40112|              8|    129.5897900|             -2|       2.000000|             12|         21.000|  7506306213920| 27506306213924|
              1|          40114|              8|     45.4947900|            -19|       0.000000|             24|         21.000|  7791905022824| 17791905022821|
              1|          40115|              8|     45.4947900|             29|       2.000000|             24|         21.000|  7791905022848| 17791905022845|
              1|          40116|              8|     45.4947900|            194|       9.000000|             24|         21.000|  7791905022862| 17791905022869|
              1|          40117|              8|     45.4947900|            -12|       0.000000|             24|         21.000|  7791905023012| 17791905023019|
              1|          40121|              8|     52.1497900|            -20|       0.000000|             72|         21.000|  4005900462831| 17319470101132|
              1|          40124|              8|    125.5362900|            -14|       1.000000|             12|         21.000|  7791293038216| 27791293038210|
              1|          40126|              8|    129.5292900|             55|       6.000000|             12|         21.000|  7791293039114| 27791293039118|
              1|          40127|              8|    136.1842900|             32|       4.000000|             12|         21.000|  7791293039121| 27791293039125|
              1|          40128|              8|    110.8347900|            376|      33.000000|             12|         21.000|  7791293039091| 27791293039095|
              1|          40130|              8|    110.8347900|            472|      41.000000|             12|         21.000|  7791293039084| 27791293039088|
              1|          40132|             11|    559.3721100|            -11|       2.000000|              5|         21.000|  7792900990255|               |
              1|          40133|              8|    753.1632900|             -4|       4.000000|              4|         21.000|  7791293039374| 17791293039371|
              1|          40134|              8|    753.1632900|            -17|       1.000000|              4|         21.000|  7791293039367| 17791293039364|
              1|          40136|              8|     91.1722900|             11|       1.000000|             24|         21.000|  7509546070988| 17509546070985|
              1|          40137|              8|     37.5087900|            -20|       0.000000|             81|         21.000|  7790990587751|               |
              1|          40138|              8|     67.4562900|            163|       4.000000|             48|         21.000|  7891150075382| 57891150075387|
              1|          40139|              8|    168.8542900|             56|       6.000000|             12|         21.000|  7791293041001| 27791293041005|
              1|          40140|              8|     90.8697900|            349|      31.000000|             12|         21.000|  7791293040950| 27791293040954|
              1|          40141|              8|    167.0997900|             -6|       2.000000|              6|         21.000|  7791293040967| 17791293040964|
              1|          40142|              8|     90.8697900|            -16|       0.000000|             12|         21.000|  7791293040974| 27791293040978|
              1|          40143|              8|    167.0997900|             31|       9.000000|              6|         21.000|  7791293040981| 17791293040988|
              1|          40144|              8|    274.6687900|             39|       5.000000|             12|         21.000|  7791293040479| 27791293040473|
              1|          40145|              8|    274.6687900|             72|       8.000000|             12|         21.000|  7791293040462| 27791293040466|
              1|          40146|              8|     92.5637900|            -20|       0.000000|             12|         21.000|  7790740503734| 17790740503731|
              1|          40147|              8|     92.5637900|             16|       3.000000|             12|         21.000|  7790740503741| 17790740503748|
              1|          40414|              4|    423.4987900|            -20|       0.000000|             18|         21.000|  7798094349329| 17798094349326|
              1|          40415|              4|    253.8567900|            -20|       0.000000|             12|         21.000|  7792430603076| 17792430603073|
              1|          40417|              4|    175.4487900|            -20|       0.000000|             24|         21.000|  7792430608088| 17792430608085|
              1|          40438|              4|    370.2587900|            -20|       0.000000|             12|         21.000|  7792430608101| 17792430608108|
              1|          40454|              3|     28.6757900|            -20|       0.000000|             10|         21.000|  7798123661743|               |
              1|          40456|             11|    593.4432900|            -20|       0.000000|              1|         21.000|  7798123660852|               |
              1|          40457|              3|     57.3527900|            -20|       0.000000|             20|         21.000|  7798186161167| 17798186161164|
              1|          40461|              4|    185.1287900|            -20|       0.000000|             12|         21.000|  7792430609351| 17792430609358|
              1|          40466|              4|     43.5587900|            -20|       0.000000|             10|         21.000|  7798158478149|              0|
              1|          40467|              4|     51.5447900|            -20|       0.000000|             10|         21.000|  7798158478156|              0|
              1|          40468|              4|     50.2137900|            -20|       0.000000|             10|         21.000|  7798158478163|              0|
              1|          40469|              4|     32.6687900|            -20|       0.000000|             10|         21.000|  7798158478170|              0|
              1|          40470|              4|     32.6687900|            -20|       0.000000|             10|         21.000|  7798158478187|              0|
              1|          40471|              3|    224.3327900|            -20|       0.000000|             18|         21.000|  7798130190021|               |
              1|          40472|              3|    145.1987900|            -18|       0.000000|             12|         21.000|  7798130190076|               |
              1|          40473|              3|    133.4012900|            -14|       0.000000|             18|         21.000|  7798130190656|               |
              1|          40474|              3|    128.2587900|            -17|       0.000000|             18|         21.000|  7798130190328|               |
              1|          40475|              3|    160.8077900|            -20|       0.000000|             18|         21.000|  7798130190847|               |
              1|          40476|              3|    157.2987900|            -20|       0.000000|             18|         21.000|  7798130190014|               |
              1|          40477|              3|    145.1987900|            112|       7.000000|             18|         21.000|  7798130190823|               |
              1|          40478|             11|    462.1582900|            -18|       0.000000|              5|         21.000|  7798130191165|               |
              1|          40489|              3|    278.2879000|            306|      27.000000|             12|         21.000|  7798085990721| 17798085990728|
              1|          40492|             11|    772.7047900|            388|      68.000000|              6|         21.000|  7798085997935|               |
              1|          40493|             11|    710.3897900|            315|      56.000000|              6|         21.000|  7798085997317|               |
              1|          40494|              3|    193.5879000|            414|      36.000000|             12|         21.000|  7798085997300| 17798085997307|
              1|          40495|             11|    943.7987900|            133|      26.000000|              6|         21.000|  7798085997096|               |
              1|          40500|              3|    266.1987900|           1709|      72.000000|             24|         21.000|  7798085990691|  7798085990479|
              1|          40504|              3|     97.2222900|            880|      38.000000|             24|         21.000|  7798085998147|               |
              1|          40505|              2|    283.1992900|             91|       9.000000|             12|         21.000|  7798085998000|               |
              1|          40512|              3|    231.1087900|            -20|       0.000000|             12|         21.000|  7798085999571| 17798085999578|
              1|          40517|              3|     56.5057900|            -20|       0.000000|             24|         21.000|  7795184983708| 17795184983705|
              1|          40518|              3|     60.9827900|            -20|       0.000000|             24|         21.000|  7795184983609| 17795184983606|
              1|          40520|              3|     68.5452900|            -20|       0.000000|             12|         21.000|  7793360785702| 17793360785709|
              1|          40521|              3|    112.1657900|            -20|       0.000000|             12|         21.000|  7798085998802| 17798085998809|
              1|          40522|              3|     41.3807900|            -20|       0.000000|             12|         21.000|  7798085998796| 17798085998793|
              1|          40524|              3|     14.8212900|            -20|       0.000000|             24|         21.000|  7795933201466| 27795933201460|
              1|          40526|             11|    641.8432900|            -15|       1.000000|              5|         21.000|  7798130191172|               |
              1|          40527|              3|     48.8222900|            -20|       0.000000|             24|         21.000|  7777779940525|               |
              1|          40528|              3|     45.5552900|            -20|       0.000000|             24|         21.000|  7790580981112|               |
              1|          40529|              3|     45.5552900|            -20|       0.000000|             24|         21.000|  7790580983406| 17790580983403|
              1|          40531|              3|     74.7767900|            -19|       0.000000|             18|         21.000|  7798130190120|               |
              1|          40532|             11|   1282.4777900|            -13|       1.000000|              5|         21.000|  7798130190526|               |
              1|          40534|             11|    519.9357900|            -13|       1.000000|              5|         21.000|  7798130190595|               |
              1|          40535|             11|   1410.8587900|            -19|       0.000000|              5|         21.000|  7798130190571|               |
              1|          40537|             11|    661.6872900|            -13|       1.000000|              6|         21.000|  7891150049574| 17891150049571|
              1|          40807|              3|    106.4787900|            888|      76.000000|             12|         21.000|  7798085990042|               |
              1|          40809|             11|    442.9192900|            -17|       1.000000|              6|         21.000|  7790645001656| 67790645001658|
              1|          40811|              3|    130.2552900|            -20|       0.000000|             12|         21.000|  7793360002151| 17793360002158|
              1|          40812|              3|    137.0917900|            -20|       0.000000|             12|         21.000|  7793360002236| 17793360002233|
              1|          40813|              3|    100.4287900|           1637|     138.000000|             12|         21.000|  7798085990783| 17798085990780|
              1|          41300|              8|    103.2722900|           1651|     104.000000|             16|         21.000|  7500435168700| 17500435133323|
              1|          41301|              8|    103.2722900|            191|      13.000000|             16|         21.000|  7500435168694| 17500435168691|
              1|          41302|              8|    103.2722900|            177|      12.000000|             16|         21.000|  7500435168687| 17500435168684|
              1|          41303|              8|    623.9352900|             11|      10.000000|              3|         21.000|  7500435133470| 17500435133477|
              1|          41304|              8|    623.9352900|             -4|       4.000000|              4|         21.000|  7500435133494| 17500435133491|
              1|          41306|              8|    623.9352900|             31|      17.000000|              3|         21.000|  7500435133487| 17500435133484|
              1|          41319|              8|    103.2722900|            183|      13.000000|             16|         21.000|  7500435168724| 17500435168721|
              1|          41320|              8|    103.2722900|             83|       6.000000|             16|         21.000|  7500435168717| 17500435168714|
              1|          41322|              8|    537.9647900|             59|      20.000000|              4|         21.000|  7500435169103| 17500435169100|
              1|          41325|              8|    373.8282900|            -14|       1.000000|              8|         21.000|  7500435113793| 17500435113790|
              1|          41332|              8|    344.2437900|            -20|       0.000000|              6|         21.000|  7500435112734| 17500435112731|
              1|          41333|              8|    344.2437900|            -20|       0.000000|              6|         21.000|  7500435112741| 17500435112748|
              1|          41334|              8|    344.2437900|            -10|       1.000000|              8|         21.000|  7500435112758| 17500435112755|
              1|          41335|              8|    344.2437900|            -14|       1.000000|              8|         21.000|  7500435112765| 17500435112762|
              1|          41336|              8|    344.2437900|            -20|       0.000000|              8|         21.000|  7500435130868| 17500435130865|
              1|          41337|              8|    793.2747900|            -20|       0.000000|              3|         21.000|  7500435112833| 17500435112830|
              1|          41338|              8|    793.2747900|            -18|       1.000000|              4|         21.000|  7500435130844| 17500435130841|
              1|          41339|              8|    793.2747900|            -19|       0.000000|              4|         21.000|  7500435112857| 17500435112854|
              1|          41340|              8|    793.2747900|            -20|       0.000000|              4|         21.000|  7500435130875| 17500435130872|
              1|          41344|              8|    888.6832900|            -19|       1.000000|              2|         21.000|  7500435122221| 17500435122228|
              1|          41345|              8|    888.6832900|            -20|       0.000000|              3|         21.000|  7500435122238| 17500435122235|
              1|          41346|              8|    888.6832900|            -20|       0.000000|              4|         21.000|  7500435122245| 17500435122242|
              1|          41347|              8|    619.9422900|             -8|       3.000000|              4|         21.000|  7500435133630| 17500435133637|
              1|          41348|              8|    619.9422900|             -2|       5.000000|              4|         21.000|  7500435148825| 17500435025871|
              1|          41358|              8|   1249.1422900|            -18|       1.000000|              2|         21.000|  7500435113311| 17500435113318|
              1|          41359|              8|   1249.1422900|              5|      13.000000|              2|         21.000|  7500435168922| 17500435168929|
              1|          41360|              8|   1249.1422900|             -4|       8.000000|              2|         21.000|  7500435168960| 17500435168967|
              1|          41361|              8|   1249.1422900|            -18|       1.000000|              2|         21.000|  7500435168977| 17500435168974|
              1|          41363|              8|    176.9612900|            -17|       0.000000|             24|         21.000|  7506195141632| 17506195154448|
              1|          41367|              8|    888.6832900|            -20|       0.000000|              6|         21.000|  7500435122290| 17500435122297|
              1|          41368|              8|   1040.7197900|            -19|       0.000000|              6|         21.000|  7794626009129| 17794626009126|
              1|          41369|              8|   1040.7197900|            -11|       2.000000|              6|         21.000|  7794626009136| 17794626009133|
              1|          41370|              8|   1040.7197900|            -20|       0.000000|              6|         21.000|  7794626009143| 17794626009140|
              1|          41371|              8|   1040.7197900|            -19|       0.000000|              6|         21.000|  7794626009150| 17794626009157|
              1|          41377|              8|   1320.7137900|            -17|       1.000000|              3|         21.000|  7500435133586| 17500435133583|
              1|          41378|              8|   1320.7137900|            -16|       1.000000|              4|         21.000|  7500435133593| 17500435133590|
              1|          41379|              8|   1320.7137900|              6|       7.000000|              4|         21.000|  7500435133609| 17500435133606|
              1|          41380|              8|   1320.7137900|            -15|       1.000000|              4|         21.000|  7500435133616| 17500435133613|
              1|          41381|              8|    616.6147900|            -20|       0.000000|              2|         21.000|  7500435146180| 17500435146187|
              1|          41382|              8|    616.6147900|            -13|       4.000000|              2|         21.000|  7500435146579| 17500435146576|
              1|          41383|              8|    616.6147900|             -1|       6.000000|              3|         21.000|   750043516586| 17500435146583|
              1|          41384|              8|    616.6147900|            -11|       2.000000|              4|         21.000|  7500435146517| 17500435146514|
              1|          41385|              8|    616.6147900|            -19|       0.000000|              4|         21.000|  7500435146593| 17500435146590|
              1|          41838|              3|    115.5537900|            -10|       0.000000|             50|         21.000|  7790202000320| 17790202000327|
              1|          41845|              3|     64.1892900|            -20|       0.000000|             50|         21.000|  7891167021013| 67891167021015|
              1|          41856|              3|    108.8987900|             -5|       0.000000|             50|         21.000|  7795933000243|  7795933000241|
              1|          41860|              3|     73.1857610|           3297|      66.000000|             50|         21.000|  7798182437495| 17798182437492|
              1|          41861|              3|    120.9987900|             -2|       0.000000|             50|         21.000|  7798182437471|               |
              1|          41862|              3|    113.0127900|            -16|       0.000000|             50|         21.000|  7790202000696| 17790202000693|
              1|          41863|              3|     83.4887900|            458|      10.000000|             50|         21.000|  7790202000023| 17790202000020|
              1|          41889|              3|    102.8487900|            486|      63.000000|              8|         21.000|  7790696000011|              0|
              1|          41890|              3|     84.1590090|            875|     112.000000|              8|         21.000|  7793693000015|              0|
              1|          41891|              3|    130.6718930|            734|      94.000000|              8|         21.000|  7790790121261| 77790790121260|
              1|          41892|             11|    456.4107900|            -19|       1.000000|              1|         21.000|  7793693000046|               |
              1|          41896|              3|     30.3697900|            -20|       0.000000|              8|         21.000|  7798050159009|               |
              1|          41900|             11|    568.6987900|            -18|       2.000000|              1|         21.000|  7798182430588|               |
              1|          41901|              3|     94.3787900|            272|      37.000000|              8|         21.000|  7798182430595| 77981824305958|
              1|          41913|             11|    550.7907900|            -20|       0.000000|              2|         21.000|  7790645002769| 17790645002766|
              1|          41916|             11|    196.6237900|            -20|       0.000000|              1|         21.000|  7798053190429|               |
              1|          41923|              3|     47.3097900|            -20|       0.000000|              6|         21.000|  7790696000110| 67790696000112|
              1|          41926|              3|    105.4552510|            751|      96.000000|              8|         21.000|  7798144510044| 17798144510041|
              1|          41928|              3|     94.3787900|            -20|       0.000000|              8|         21.000|  7798085990240| 17798085990247|
              1|          41930|              3|     41.3807900|            -20|       0.000000|              8|         21.000|  7798144510419| 37798144510410|
              1|          41931|              3|     20.7502900|            -20|       0.000000|              8|         21.000|  7798050159276| 17798050159273|
              1|          41932|              3|     80.8872900|            -19|       0.000000|              8|         21.000|  7798156760048| 27798156760042|
              1|          41934|              3|     54.6907900|            -19|       0.000000|             12|         21.000|  7798156760345| 17798156760342|
              1|          41935|              3|     44.2847900|            -20|       0.000000|             12|         21.000|  7798156760314| 17798156760311|
              1|          41936|             11|    400.6297900|            -20|       0.000000|              1|         21.000|  7798144510440|               |
              1|          41937|              3|     89.5279000|            -19|       0.000000|              8|         21.000|  7798182438423|               |
              1|          41938|              3|     94.3787900|            -20|       0.000000|              8|         21.000|  7798130190052| 17798182437577|
              1|          41939|              3|    130.3956500|            148|      21.000000|              8|         21.000|  7798144510464| 37798144510465|
              1|          42228|              6|    160.9179000|              3|       4.000000|              6|         21.000|  7792316000845| 27792316000849|
              1|          42230|              6|    106.4787900|           1298|     220.000000|              6|         21.000|  7790154000539|  7790154000645|
              1|          42505|             11|    711.4182900|            -16|       1.000000|              6|         21.000|  7794000655119|               |
              1|          42532|              3|     71.3887900|            273|      24.000000|             12|         21.000|  7794000598805| 27794000598809|
              1|          42533|              3|    108.8987900|            250|      23.000000|             12|         21.000|  7794000598751| 27794000598755|
              1|          42534|              3|     54.4487900|            -19|       0.000000|             12|         21.000|  7613034497062|  7613034497079|
              1|          42535|              3|     91.9587900|            -20|       0.000000|             12|         21.000|  7613034497048|  7613034497055|
              1|          42538|              3|     89.5387900|             78|       8.000000|             12|         21.000|  7794000001800| 27794000001804|
              1|          42540|              3|     50.8187900|           2041|     172.000000|             12|         21.000|  7794000002043| 27794000002047|
              1|          42543|              3|     39.5052900|            -20|       0.000000|             12|         21.000|  7613037089240|  7613037089257|
              1|          42544|              3|     54.4487900|            -20|       0.000000|             12|         21.000|  7613287236456|  7613287236463|
              1|          42545|              3|     91.9587900|            -20|       0.000000|             12|         21.000|  7613287236470|  7613287236487|
              1|          42546|              3|     71.3887900|           1708|     144.000000|             12|         21.000|  7794000004139| 27794000004133|
              1|          42547|              3|     48.3987900|             68|       5.000000|             18|         21.000|  7798262020036|               |
              1|          42548|              3|     48.3987900|             27|       3.000000|             18|         21.000|  7798262020043|               |
              1|          42549|              3|     48.3987900|             28|       3.000000|             18|         21.000|  7798262020104|               |
              1|          42550|              3|     48.3987900|            -20|       0.000000|             12|         21.000|  7613287236494|  7613287236500|
              1|          42699|              3|     49.4877900|            -20|       0.000000|             12|         21.000|  7790580221904| 47790580221902|
              1|          42705|              3|     52.0287900|           7184|     600.000000|             12|         21.000|  7794000599826| 27794000599820|
              1|          42707|              3|     34.9576260|            -14|       1.000000|             12|         21.000|  7798156760062| 17798156760069|
              1|          42709|              3|     26.8967270|            -20|       0.000000|             12|         21.000|  7798156760628| 27798156760622|
              1|          42731|              3|     39.4339000|          46374|    3866.000000|             12|         21.000|  7798085990776| 17798085990773|
              1|          42732|              3|     18.0277900|            -20|       0.000000|             27|         21.000|  7798085993302| 17798085993309|
              1|          42735|              3|     18.0277900|            -20|       0.000000|             27|         21.000|  7798100661162| 17798100661166|
              1|          42739|              3|     49.6087900|           9184|     767.000000|             12|         21.000|  7790036567440| 47790036567448|
              1|          42740|              3|     30.2487900|           1851|     104.000000|             18|         21.000|  7790036973036| 27790036973030|
              1|          42741|              3|     29.5832900|            -20|       0.000000|             12|         21.000|  7798100661407| 17798100661404|
              1|          42742|             11|     96.8000000|            595|      77.000000|              8|         21.000|  7790036007816| 37790036007817|
              1|          42743|              3|     47.1887900|           2072|     174.000000|             12|         21.000|  7790036973357| 47790036973355|
              1|          42744|              3|     28.4337900|            834|      47.000000|             18|         21.000|  7790036004914| 27790036004918|
              1|          42745|              3|     42.3487900|            -20|       0.000000|             12|         21.000|  7798106150011| 57798106150016|
              1|          42746|              3|     39.9287900|            -20|       0.000000|             12|         21.000|  7798106150318| 57798106150313|
              1|          42747|              3|     60.4382900|            -20|       0.000000|             24|         21.000|  7798106150530| 87798106150536|
              1|          42748|              3|     32.6687900|            -20|       0.000000|             24|         21.000|  7798106150455| 87798106150451|
              1|          42749|              3|     52.0287900|            -20|       0.000000|             24|         21.000|  7798106150592| 87798106150598|
              1|          42750|              3|     51.3632900|            -20|       0.000000|             24|         21.000|  7798106150462| 87798106150468|
              1|          42751|              3|     59.2887900|            -20|       0.000000|             24|         21.000|  7798106150479| 87798106150475|
              1|          42753|              3|     39.9287900|            318|      28.000000|             12|         21.000|  7795184001907| 47795184001905|
              1|          42775|              3|     35.9962900|            -20|       0.000000|             24|         21.000|  7790088001039| 27790088001033|
              1|          42780|              3|     59.4097900|            -12|       0.000000|             24|         21.000|  7793360000089| 37793360000080|
              1|          42784|             11|    275.9997900|            -20|       0.000000|              6|         21.000|  7791876048304| 17791876048301|
              1|          42785|              3|     46.1602900|            -20|       0.000000|             24|         21.000|  7798085990684| 27798085990688|
              1|          42787|              3|     53.2387900|            -20|       0.000000|             12|         21.000|  7793360000157| 17793360000154|
              1|          42790|              3|     36.8432900|            -20|       0.000000|             12|         21.000|  7795184003604| 17795184003601|
              1|          42791|             11|    355.6782900|            -20|       0.000000|              6|         21.000|  7790499001789| 37790499001780|
              1|          42796|              3|     56.5057900|            -20|       0.000000|             24|         21.000|  7790580567903| 17790580567900|
              1|          42800|              3|     42.4092900|            -20|       0.000000|             24|         21.000|  7790790120738| 37790790120739|
              1|          42803|              3|     32.1242900|            -20|       0.000000|             24|         21.000|  7798085996662|              0|
              1|          42807|              3|     32.1242900|            -20|       0.000000|             12|         21.000|  7791599002416| 27791599002410|
              1|          42812|              3|     35.9962900|            -20|       0.000000|             24|         21.000|  7790088001930| 27790088001934|
              1|          42813|              3|     50.8187900|             -6|       1.000000|             24|         21.000|  7798132920763|               |
              1|          42815|              3|     63.5842900|            -13|       0.000000|             24|         21.000|  7793360105944| 17793360105941|
              1|          42994|             11|    289.7937900|            -20|       0.000000|             12|         21.000|  7891150049536| 27891150049530|
              1|          43015|             11|     92.3774500|            -17|       1.000000|              6|         21.000|  7798116162028| 27798116162022|
              1|          43016|             11|     71.7251700|             21|       7.000000|              6|         21.000|  7798116166439| 27798116166433|
              1|          43017|             11|     69.1817500|            -22|       0.000000|              6|         21.000|  7798116163087| 27798116163081|
              1|          43020|             11|     74.2806900|              5|       4.000000|              6|         21.000|  7798116162035| 27798116162039|
              1|          43022|             11|     62.2000500|            -17|       1.000000|              6|         21.000|  7798116163018| 27798116163012|
              1|          43023|             11|     66.9783400|            -20|       0.000000|              6|         21.000|  7798116163025| 27798116163029|
              1|          43024|             11|     69.1406100|            -20|       0.000000|              6|         21.000|  7798116163032| 27798116163036|
              1|          43025|             11|     61.7559800|             -8|       2.000000|              6|         21.000|  7798116163056| 27798116163050|
              1|          43040|             11|    602.2581400|            -20|       0.000000|              2|         21.000|  7798116166477| 17798116166474|
              1|          43045|              3|     80.4637900|            -17|       1.000000|              6|         21.000|  7796373002682| 27796373002686|
              1|          43046|              3|     75.5632900|            -15|       1.000000|              6|         21.000|  7796373002712| 27796373002716|
              1|          43049|              3|     14.3977900|            -20|       0.000000|             24|         21.000|  7798085996907|               |
              1|          43052|              3|     14.3977900|            -20|       0.000000|             24|         21.000|  7798085996891| 17798085996898|
              1|          43055|             11|    116.9646500|             16|       5.000000|              8|         21.000|  7792900000305| 47792900000303|
              1|          43057|             11|    131.1990900|            -19|       0.000000|              8|         21.000|  7792900000312| 47792900000310|
              1|          43059|             11|    120.2413300|             26|       6.000000|              8|         21.000|  7792900000336| 47792900000334|
              1|          43062|              3|     37.8112900|            -19|       0.000000|             12|         21.000|  7791620002712| 57791620002717|
              1|          43071|              3|     39.5657900|            -20|       0.000000|             24|         21.000|  7795184945904| 17795184945901|
              1|          43072|              3|     39.5657900|           1890|      80.000000|             24|         21.000|  7795184946505| 17795184946502|
              1|          43073|              3|     39.5657900|              9|       1.000000|             24|         21.000|  7795184946604| 17795184946601|
              1|          43074|              3|     39.5657900|            932|      40.000000|             24|         21.000|  7795184946710| 17795184946700|
              1|          43076|             11|     69.6802700|              7|       5.000000|              6|         21.000|  7798116160079| 27798116160073|
              1|          43080|              3|     30.8537900|            -20|       0.000000|             36|         21.000|  7794000002173|               |
              1|          43083|              3|     50.1532900|            -20|       0.000000|             24|         21.000|  7794000598867| 37794000598868|
              1|          43084|              3|     56.8687900|           2308|      97.000000|             24|         21.000|  7794000598829| 37794000598820|
              1|          43085|              3|     56.8687900|            -19|       0.000000|             24|         21.000|  7794000598874| 37794000598875|
              1|          43086|              3|     56.8687900|           6408|     268.000000|             24|         21.000|  7794000598843| 37794000598844|
              1|          43090|              3|     60.4987900|            -20|       0.000000|             24|         21.000|  7794000598898| 37794000598899|
              1|          43099|              3|     17.0597900|            -20|       0.000000|             10|         21.000|  7796373222707| 37796373222708|
              1|          43104|              4|     24.9901300|            140|       8.000000|             20|         21.000|  7790077000432| 17790077000439|
              1|          43105|              4|     24.9901300|            397|      21.000000|             20|         21.000|  7790077000487| 17790077000484|
              1|          43106|              4|     24.9901300|            127|       7.000000|             20|         21.000|  7790077000425| 17790077000422|
              1|          43107|              4|     24.9901300|            -20|       0.000000|             20|         21.000|  7790077000524| 17790077000521|
              1|          43109|              3|     33.8787900|            145|       7.000000|             25|         21.000|  7790150570258| 37790150570259|
              1|          43114|             11|    216.1652900|            -15|       1.000000|              8|         21.000|  7794000959644| 27794000959648|
              1|          43116|             11|    593.6247900|              2|       4.000000|              6|         21.000|  7794000600652| 17794000600659|
              1|          43121|             11|     88.1472900|              8|       2.000000|             12|         21.000|  7796373001463| 17796373001460|
              1|          43122|              4|     24.9901300|            -20|       0.000000|             20|         21.000|  7790077000241| 17790077000248|
              1|          43123|              4|     24.9901300|            -18|       0.000000|             20|         21.000|  7790077000272| 17790077000279|
              1|          43125|              3|     14.8212900|            -20|       0.000000|             24|         21.000|  7798144510358| 17798144510355|
              1|          43126|              3|     14.8212900|            -20|       0.000000|             24|         21.000|  7798144510372| 17798144510379|
              1|          43128|              3|     14.8212900|            -20|       0.000000|             24|         21.000|  7798144510389| 17798144510386|
              1|          43130|              3|     80.5242900|            -20|       0.000000|              6|         21.000|  7796373003160| 17796373003167|
              1|          43131|              3|     72.4172900|            -20|       0.000000|              8|         21.000|  7798144510426| 37798144510427|
              1|          43139|              3|     31.5192900|            -20|       0.000000|             24|         21.000|  7794000999534| 37794000999535|
              1|          43141|              3|     30.8537900|            -20|       0.000000|             24|         21.000|  7794000999558| 37794000999559|
